ID,step,angle,x,y,time,states
C7,90.74957700312436,-2.8906444180246025,492325.13220565434,4315643.974736413,2022-02-09T07:00:12Z,2
C7,256.60306090257745,0.5130186522764155,492415.1899581329,4315632.790508914,2022-02-09T06:00:12Z,2
C7,204.14120298362218,-2.8636321512382494,492652.57692841283,4315730.220264153,2022-02-09T05:00:12Z,2
C7,156.19142115333227,-0.4753577946115852,492492.2403864745,4315603.864322168,2022-02-09T04:00:12Z,2
C7,65.478590113601,-1.7770589442778162,492338.92097433866,4315574.04959587,2022-02-09T03:00:21Z,2
C7,207.6121249423745,-1.794965391443999,492339.8506175885,4315639.521586268,2022-02-09T02:00:12Z,2
C7,8.505407607250008,-1.7528636400602027,492541.59246787574,4315590.500975646,2022-02-09T01:00:11Z,1
C7,48.39232320751979,-2.258239083239527,492538.1209247586,4315582.736289757,2022-02-09T00:00:19Z,1
C7,22.211080930896017,2.638723152450851,492516.51076025073,4315626.035455285,2022-02-08T23:00:10Z,1
C7,27.55804001967684,-0.34767986849625276,492515.6236535213,4315603.842096869,2022-02-08T22:00:31Z,1
C7,26.745467329657178,2.8655810175546312,492505.2068352964,4315578.328659864,2022-02-08T21:00:22Z,1
C7,18.844714362152246,1.3616221968669637,492521.6817729833,4315599.397510115,2022-02-08T20:00:35Z,1
C7,30.31161765389059,-2.2697244107360843,492509.570810706,4315613.835233347,2022-02-08T19:00:24Z,1
C7,19.24866816466261,-2.5960736090243173,492539.88241474377,4315613.806502641,2022-02-08T18:00:12Z,1
