ID,step,angle,x,y,t,states
M5,10.38633696565033,2.0924078440727563,494224.33322408516,4320326.456187014,2021-12-31T06:00:13Z,1
M5,23.00645322931089,1.3043041361992547,494213.9468899182,4320326.463811703,2021-12-31T07:00:21Z,1
M5,12.287732600854449,2.521647261612797,494207.8718702707,4320304.273926023,2021-12-31T08:00:28Z,1
M5,10.024889465053517,-2.3416010995776175,494217.39840767527,4320312.034947705,2021-12-31T09:00:38Z,1
M5,21.49626441133814,0.6853049964364887,494216.52554310986,4320302.048130583,2021-12-31T10:00:21Z,1
M5,37.47218621265508,-3.0962668439801107,494228.6299576541,4320284.283769289,2021-12-31T11:00:24Z,1
M5,351.7335695401486,2.9128325151102805,494206.1481580037,4320314.262652257,2021-12-31T12:00:39Z,2
M5,28.06828156866839,0.10059390879518393,494347.86397372937,4319992.341650279,2021-12-31T13:00:25Z,1
M5,19.56697577172487,2.8942278671375394,494361.69552818965,4319967.917962363,2021-12-31T14:00:21Z,1
M5,43.30717649337796,-2.7162829517456255,494356.5156432379,4319986.78686092,2021-12-31T15:00:16Z,1
M5,323.2823891256011,-2.1753912666483664,494384.18998944946,4319953.475570077,2021-12-31T16:00:22Z,2
M5,89.12831425765444,0.04799639277981793,494062.1766320618,4319924.859127554,2021-12-31T17:00:12Z,2
M5,246.93394387635982,-2.395477451117282,493973.8789471124,4319912.719307333,2021-12-31T18:00:22Z,2
M5,232.73496710816957,-0.21491477901513578,494130.6899742987,4320103.4722218355,2021-12-31T19:00:26Z,2
M5,341.06705538976365,1.5285978414655308,494313.4256962116,4320247.601402961,2021-12-31T20:00:38Z,2
M5,411.94534640273423,-2.4727037968653405,494113.69331903796,4320524.067881545,2021-12-31T21:00:29Z,2
M5,222.79036488807398,-0.8363992671360141,494510.0169846283,4320411.7000902705,2021-12-31T22:00:27Z,2
M5,633.9497317273036,-0.1850470871765153,494608.54932969634,4320211.882864631,2021-12-31T23:00:38Z,3
M5,1234.9023758080332,-0.8232595441812249,494779.5217725642,4319601.423458825,2022-01-01T00:00:11Z,3
M5,682.8910988212144,-0.38846301385230797,494133.86005952884,4318548.757875605,2022-01-01T01:00:15Z,3
M5,29.24672522255097,1.6470642599208023,493582.9311364821,4318145.251277641,2022-01-01T02:00:11Z,2
M5,154.81259138265045,-1.1359006562203682,493601.9600044013,4318123.041524785,2022-01-01T03:00:25Z,2
M5,222.50971573775007,-1.149134033901567,493537.77745047084,4317982.160233544,2022-01-01T04:00:21Z,2
M5,460.0744717381931,-0.03365807701718504,493315.2715050209,4317983.455547069,2022-01-01T05:00:18Z,2
M5,92.25724479844277,1.3821906878847559,492855.55552967376,4318001.614334358,2022-01-01T06:00:20Z,2
M5,132.0009780897257,-2.407643571597516,492834.69499859185,4317911.746445428,2022-01-01T07:00:11Z,2
M5,69.81690287365151,2.2802025443191702,492770.7321598352,4318027.215114229,2022-01-01T08:00:19Z,2
M5,26.647193281430173,-2.754490531461751,492746.4300363934,4317961.76431803,2022-01-01T09:00:11Z,1
M5,13.759513172660633,-2.919661933400554,492745.5887653265,4317988.398228235,2022-01-01T10:00:19Z,1
M5,2.814996343191264,-0.9169710493329426,492749.0396526524,4317975.078484265,2022-01-01T11:00:38Z,1
M5,4.864723167648368,2.7070933108445505,492747.30603719136,4317972.860651574,2022-01-01T12:00:10Z,1
M5,15.632188291378394,-1.9335509629085355,492751.6370119703,4317975.076094862,2022-01-01T13:00:11Z,1
M5,78.74648042012959,2.740693783683353,492753.3542987456,4317959.538519861,2022-01-01T14:00:26Z,1
M5,1031.9680868842536,-0.21918281253119098,492775.9339650374,4318034.978342559,2022-01-01T15:00:39Z,3
M5,824.2117863004738,1.170754311707868,493279.72063444596,4318935.620959846,2022-01-01T16:00:13Z,3
M5,231.13963693716482,0.6962635272108657,492773.89390029176,4319586.362370617,2022-01-01T17:00:21Z,3
M5,43.97178334498126,-2.7511627262566503,492548.01604454225,4319635.400376749,2022-01-01T18:00:12Z,1
M5,45.78182954116987,1.9510980368326183,492591.30355292995,4319643.127559167,2022-01-01T19:00:26Z,1
M5,7.958587487309881,2.8029786327290287,492567.1033172889,4319681.990452923,2022-01-01T20:00:38Z,1
M5,701.6111791033445,-0.11793045209097297,492568.8271861229,4319674.220807433,2022-01-01T21:00:20Z,3
M5,478.29477878405334,-0.2943996460638958,492639.15414004854,4318976.143185535,2022-01-01T22:00:10Z,3
M5,412.7459007912397,0.5219768519339119,492546.9483973283,4318506.820272797,2022-01-01T23:00:12Z,3
M5,518.0326446727671,0.38771028366816707,492679.90765079233,4318116.076091089,2022-01-02T00:00:15Z,3
M5,877.0598632347974,1.7601757775036921,493019.80966176646,4317725.14842018,2022-01-02T01:00:10Z,3
M5,239.6294445243595,-2.342605568325419,493561.50728468416,4318414.929319468,2022-01-02T02:00:20Z,2
M5,266.4357983959052,-1.571209953725212,493593.34651208506,4318177.424510503,2022-01-02T03:01:38Z,2
M5,471.85070587137903,-3.0931630182767105,493329.25840323616,4318142.132791482,2022-01-02T04:00:38Z,2
M5,203.48061378292374,2.975875119352146,493793.37734733004,4318227.201554048,2022-01-02T05:00:10Z,2
M5,5.629926039495671,2.2169506004437007,493589.92136941006,4318224.03528904,2022-01-02T06:00:13Z,1
M5,3.416389900938467,-1.5262125799576471,493593.3807963819,4318219.593619057,2022-01-02T07:00:11Z,1
M5,29.032588475151314,-2.916922349462366,493590.7817128485,4318217.376304298,2022-01-02T08:00:12Z,1
M5,31.71232178190407,-2.836344974777975,493608.1158099475,4318240.666222102,2022-01-02T09:00:10Z,1
M5,50.018253599743225,3.0469646667631434,493597.702380752,4318210.712393546,2022-01-02T10:00:12Z,1
M5,46.41482275084792,3.084867538278301,493618.5174772514,4318256.193790302,2022-01-02T11:00:15Z,1
M5,23.52230480036585,0.8227522830606193,493596.8402272555,4318215.15195063,2022-01-02T12:00:11Z,1
M5,7.81609297823262,2.914955386484076,493604.6140540309,4318192.951355134,2022-01-02T13:00:38Z,1
M5,12.688574780314712,2.7541641443413982,493603.75459693826,4318200.720051482,2022-01-02T14:00:38Z,1
M5,280.40264233759524,-1.820995287660625,493600.2816371721,4318188.516016067,2022-01-02T15:00:09Z,3
M5,1969.5563367108912,0.3101275283114626,493357.9868277583,4318329.6502329,2022-01-02T16:00:12Z,3
M5,1211.5187274440577,-0.01582859113789059,491434.7556313785,4318754.307658067,2022-01-02T17:00:11Z,3
M5,1258.7047111343918,-2.9740077275660832,490256.0152591045,4319034.216146182,2022-01-02T18:00:12Z,3
M5,491.0229259145814,-0.041906654998972406,491512.0158397866,4318951.753480945,2022-01-02T19:00:12Z,3
M5,292.62050063333203,-2.430048494720536,492000.2060160153,4318899.085980458,2022-01-02T20:00:11Z,2
M5,65.93514369225801,0.8472293859685396,491759.37146685,4318732.876843167,2022-01-02T21:00:21Z,2
M5,45.82687626024296,-1.9304544541809951,491751.51159166446,4318667.4118484305,2022-01-02T22:00:22Z,2
M5,200.21278728317014,1.045720958430886,491710.8453789698,4318688.53912305,2022-01-02T23:00:38Z,2
M5,1374.4105663611172,-0.8449808768786093,491541.91672080103,4318581.076252062,2022-01-03T00:00:13Z,3
M5,1253.661259474907,-2.848412197222633,490220.4290935622,4318958.799505224,2022-01-03T01:00:11Z,3
M5,312.37911459991506,0.14831471345345004,491473.9535715452,4318977.318052836,2022-01-03T02:00:11Z,3
M5,16.39568307831677,1.901843789393827,491782.1876632335,4319028.037437289,2022-01-03T03:00:12Z,1
M5,10.282275386781548,-2.6359663899146835,491774.4116880052,4319042.471862558,2022-01-03T04:00:38Z,1
